GeneSymbol,GeneID,DiseaseName,DiseaseID
MMP24,10893,Neoplasm Metastasis,MESH:D009362
MMP26,56547,"Abortion, Spontaneous",MESH:D000022
MMP26,56547,Skin Diseases,MESH:D012871
MMP3,4314,"Arthritis, Experimental",MESH:D001169
MMP3,4314,Astrocytoma,MESH:D001254
MMP3,4314,Breast Neoplasms,MESH:D001943
MMP3,4314,Celiac Disease,MESH:D002446
MMP3,4314,Cerebral Hemorrhage,MESH:D002543
MMP3,4314,Coronary Artery Disease,MESH:D003324
MMP3,4314,Coronary Disease,MESH:D003327
MMP3,4314,Coronary Restenosis,MESH:D023903
MMP3,4314,Hyperalgesia,MESH:D006930
MMP3,4314,Idiopathic Pulmonary Fibrosis,MESH:D054990
MMP3,4314,Neoplasm Invasiveness,MESH:D009361
MMP3,4314,Peripheral Nervous System Diseases,MESH:D010523
MMP3,4314,"Tuberculosis, Pulmonary",MESH:D014397
MMP7,4316,"Abortion, Spontaneous",MESH:D000022
MMP7,4316,Colonic Neoplasms,MESH:D003110
MMP7,4316,Recurrence,MESH:D012008
MMP7,4316,Stomach Neoplasms,MESH:D013274
MMP7,4316,"Tuberculosis, Pulmonary",MESH:D014397
MMP7,4316,Ureteral Obstruction,MESH:D014517
MMP8,4317,"Dermatitis, Contact",MESH:D003877
MMP8,4317,"Liver Cirrhosis, Experimental",MESH:D008106
MMP8,4317,Lung Diseases,MESH:D008171
MMP8,4317,Melanoma,MESH:D008545
MMP8,4317,"Tuberculosis, Pulmonary",MESH:D014397
MMP8,4317,Wounds and Injuries,MESH:D014947
MMP9,4318,Acute Coronary Syndrome,MESH:D054058
MMP9,4318,"Angina, Stable",MESH:D060050
MMP9,4318,Aortic Aneurysm,MESH:D001014
MMP9,4318,"Aortic Aneurysm, Abdominal",MESH:D017544
MMP9,4318,"Aortic Aneurysm, Thoracic",MESH:D017545
MMP9,4318,Aortic Diseases,MESH:D001018
MMP9,4318,Aortic Rupture,MESH:D001019
MMP9,4318,Asthma,MESH:D001249
MMP9,4318,Astrocytoma,MESH:D001254
MMP9,4318,Bone Neoplasms,MESH:D001859
MMP9,4318,Brain Edema,MESH:D001929
MMP9,4318,Brain Injuries,MESH:D001930
MMP9,4318,"Brain Injuries, Traumatic",MESH:D000070642
MMP9,4318,Brain Ischemia,MESH:D002545
MMP9,4318,Breast Neoplasms,MESH:D001943
MMP9,4318,Calcinosis,MESH:D002114
MMP9,4318,"Carcinoma, Hepatocellular",MESH:D006528
MMP9,4318,"Carcinoma, Non-Small-Cell Lung",MESH:D002289
MMP9,4318,"Carcinoma, Squamous Cell",MESH:D002294
MMP9,4318,"Cell Transformation, Neoplastic",MESH:D002471
MMP9,4318,Cerebral Hemorrhage,MESH:D002543
MMP9,4318,Cerebral Infarction,MESH:D002544
MMP9,4318,Chemical and Drug Induced Liver Injury,MESH:D056486
MMP9,4318,"Cholestasis, Extrahepatic",MESH:D001651
MMP9,4318,"Colitis, Ulcerative",MESH:D003093
MMP9,4318,Colonic Neoplasms,MESH:D003110
MMP9,4318,Desbuquois syndrome,MESH:C535943
MMP9,4318,"Diabetes Mellitus, Experimental",MESH:D003921
MMP9,4318,Diabetic Neuropathies,MESH:D003929
MMP9,4318,"Disease Models, Animal",MESH:D004195
MMP9,4318,Disease Progression,MESH:D018450
MMP9,4318,Glioblastoma,MESH:D005909
MMP9,4318,Hyperplasia,MESH:D006965
MMP9,4318,Hypertension,MESH:D006973
MMP9,4318,"Infarction, Middle Cerebral Artery",MESH:D020244
MMP9,4318,Inflammation,MESH:D007249
MMP9,4318,Lead Poisoning,MESH:D007855
MMP9,4318,"Liver Cirrhosis, Experimental",MESH:D008106
MMP9,4318,Liver Diseases,MESH:D008107
MMP9,4318,Lupus Nephritis,MESH:D008181
MMP9,4318,"Mammary Neoplasms, Experimental",MESH:D008325
MMP9,4318,Mandibuloacral dysplasia with type A lipodystrophy,MESH:C535705
MMP9,4318,Marfan Syndrome,MESH:D008382
MMP9,4318,Metaphyseal Anadysplasia 2,MESH:C567771
MMP9,4318,Morphine Dependence,MESH:D009021
MMP9,4318,Multiple Organ Failure,MESH:D009102
MMP9,4318,Myocardial Infarction,MESH:D009203
MMP9,4318,Neointima,MESH:D058426
MMP9,4318,Neoplasm Invasiveness,MESH:D009361
MMP9,4318,Neoplasm Metastasis,MESH:D009362
MMP9,4318,Neuroblastoma,MESH:D009447
MMP9,4318,Obesity,MESH:D009765
MMP9,4318,Oral Submucous Fibrosis,MESH:D009914
MMP9,4318,Pancreatic Neoplasms,MESH:D010190
MMP9,4318,Periodontitis,MESH:D010518
MMP9,4318,Premature Birth,MESH:D047928
MMP9,4318,Prostatic Neoplasms,MESH:D011471
MMP9,4318,"Pulmonary Disease, Chronic Obstructive",MESH:D029424
MMP9,4318,Pulmonary Emphysema,MESH:D011656
MMP9,4318,Pulmonary Fibrosis,MESH:D011658
MMP9,4318,Reperfusion Injury,MESH:D015427
MMP9,4318,Retinal Diseases,MESH:D012164
MMP9,4318,Sepsis,MESH:D018805
MMP9,4318,Skin Neoplasms,MESH:D012878
MMP9,4318,Stomach Ulcer,MESH:D013276
MMP9,4318,Subarachnoid Hemorrhage,MESH:D013345
MMP9,4318,Substance Withdrawal Syndrome,MESH:D013375
MMP9,4318,Urinary Bladder Neoplasms,MESH:D001749
MMUT,4594,"Metabolism, Inborn Errors",MESH:D008661
MMUT,4594,Methylmalonic acidemia,MESH:C537358
MMUT,4594,Methylmalonic Aciduria due to Methylmalonyl-CoA Mutase Deficiency,MESH:C565390
MMUT,4594,Obesity,MESH:D009765
MN1,4330,"Leukemia, Myeloid, Acute",MESH:D015470
MN1,4330,"Meningioma, familial",MESH:C537443
MNT,4335,Classical Lissencephalies and Subcortical Band Heterotopias,MESH:D054221
MNT,4335,Cleft Palate,MESH:D002972
MNT,4335,Craniofacial Abnormalities,MESH:D019465
MNX1,3110,Currarino triad,MESH:C536221
MNX1,3110,Desbuquois syndrome,MESH:C535943
MNX1-AS1,645249,Adenocarcinoma of Lung,MESH:D000077192
MNX1-AS1,645249,Breast Neoplasms,MESH:D001943
MNX1-AS1,645249,Neoplasm Metastasis,MESH:D009362
MOB2,81532,"Prostate cancer, familial",MESH:C537243
MOB3A,126308,"Liver Cirrhosis, Experimental",MESH:D008106
MOBP,4336,Amyotrophic Lateral Sclerosis,MESH:D000690
MOBP,4336,"Supranuclear Palsy, Progressive",MESH:D013494
MOCOS,55034,Drug-Related Side Effects and Adverse Reactions,MESH:D064420
MOCOS,55034,Pancytopenia,MESH:D010198
MOCOS,55034,Vasculitis,MESH:D014657
MOCOS,55034,"Xanthinuria, Type II",MESH:C566358
MOCS1,4337,Molybdenum cofactor deficiency,MESH:C535811
MOCS2,4338,"Molybdenum Cofactor Deficiency, Complementation Group B",MESH:C565373
MOG,4340,Demyelinating Diseases,MESH:D003711
MOG,4340,"Encephalomyelitis, Autoimmune, Experimental",MESH:D004681
MOG,4340,Narcolepsy,MESH:D009290
MOG,4340,Paralysis,MESH:D010243
MOGAT2,80168,"Carcinoma, Hepatocellular",MESH:D006528
MOGS,7841,"Congenital Disorder Of Glycosylation, Type IIB",MESH:C565264
MON1A,84315,Iron Metabolism Disorders,MESH:D019189
MORC2,22880,Charcot-Marie-Tooth Disease,MESH:D002607
MORC2,22880,"CHARCOT-MARIE-TOOTH DISEASE, AXONAL, TYPE 2Z",OMIM:616688
MORF4L1,10933,"Carcinoma, Adenoid Cystic",MESH:D003528
MORN1,79906,Polycystic Ovary Syndrome,MESH:D011085
MOXD1,26002,Silicosis,MESH:D012829
MOXD2,194357,Hypertension,MESH:D006973
MPC1,51660,MITOCHONDRIAL PYRUVATE CARRIER DEFICIENCY,OMIM:614741
MPC1,51660,Substance-Related Disorders,MESH:D019966
MPDU1,9526,Congenital disorder of glycosylation type 1F,MESH:C535744
MPDZ,8777,Autism Spectrum Disorder,MESH:D000067877
MPDZ,8777,"HYDROCEPHALUS, CONGENITAL, 2, WITH OR WITHOUT BRAIN OR EYE ANOMALIES",OMIM:615219
MPDZ,8777,Seizures,MESH:D012640
MPEG1,219972,"Liver Neoplasms, Experimental",MESH:D008114
MPI,4351,Congenital disorder of glycosylation type 1B,MESH:C535740
MPIG6B,80739,"THROMBOCYTOPENIA, ANEMIA, AND MYELOFIBROSIS",OMIM:617441
MPL,4352,Congenital amegakaryocytic thrombocytopenia,MESH:C535982
MPL,4352,Medulloblastoma,MESH:D008527
MPL,4352,Myeloproliferative Disorders,MESH:D009196
MPL,4352,Primary Myelofibrosis,MESH:D055728
MPL,4352,Thrombocytosis,MESH:D013922
MPLKIP,136647,Trichothiodystrophy Syndromes,MESH:D054463
MPO,4353,Acute Kidney Injury,MESH:D058186
MPO,4353,Alzheimer Disease,MESH:D000544
MPO,4353,"Arthritis, Experimental",MESH:D001169
MPO,4353,"Arthritis, Rheumatoid",MESH:D001172
MPO,4353,Atherosclerosis,MESH:D050197
MPO,4353,Brain Diseases,MESH:D001927
MPO,4353,Brain Injuries,MESH:D001930
MPO,4353,"Brain Injuries, Traumatic",MESH:D000070642
MPO,4353,Brain Ischemia,MESH:D002545
MPO,4353,Burns,MESH:D002056
MPO,4353,"Carcinoma, Hepatocellular",MESH:D006528
MPO,4353,Cardiovascular Diseases,MESH:D002318
MPO,4353,"Cholestasis, Extrahepatic",MESH:D001651
MPO,4353,Colitis,MESH:D003092
MPO,4353,"Colitis, Ulcerative",MESH:D003093
MPO,4353,"Depressive Disorder, Major",MESH:D003865
MPO,4353,"Diabetes Mellitus, Experimental",MESH:D003921
MPO,4353,Drug Eruptions,MESH:D003875
MPO,4353,Hypoxia,MESH:D000860
MPO,4353,Inflammation,MESH:D007249
MPO,4353,Keratosis,MESH:D007642
MPO,4353,Kidney Diseases,MESH:D007674
MPO,4353,"Liver Cirrhosis, Alcoholic",MESH:D008104
MPO,4353,Lung Diseases,MESH:D008171
MPO,4353,Lung Neoplasms,MESH:D008175
MPO,4353,Myeloperoxidase Deficiency,MESH:C562864
MPO,4353,Occupational Diseases,MESH:D009784
MPO,4353,Pancreatitis,MESH:D010195
MPO,4353,Precancerous Conditions,MESH:D011230
MPO,4353,Prostatic Neoplasms,MESH:D011471
MPO,4353,Reperfusion Injury,MESH:D015427
MPO,4353,"Shock, Hemorrhagic",MESH:D012771
MPO,4353,Trichuriasis,MESH:D014257
MPO,4353,Urinary Bladder Neoplasms,MESH:D001749
MPO,4353,Urticaria,MESH:D014581
MPO,4353,Wounds and Injuries,MESH:D014947
MPP1,4354,Adenocarcinoma,MESH:D000230
MPP1,4354,Lung Neoplasms,MESH:D008175
MPP7,143098,Substance-Related Disorders,MESH:D019966
MPPED1,758,"Carcinoma, Basal Cell",MESH:D002280
MPPED2,744,Migraine with Aura,MESH:D020325
MPRIP,23164,Weight Gain,MESH:D015430
MPST,4357,Melanoma,MESH:D008545
MPV17,4358,Cochlear Diseases,MESH:D015834
MPV17,4358,"Glomerulosclerosis, Focal Segmental",MESH:D005923
MPV17,4358,Mitochondrial Diseases,MESH:D028361
MPV17,4358,Navajo neurohepatopathy,MESH:C538344
MPV17,4358,Pigmentation Disorders,MESH:D010859
MPV17,4358,Proteinuria,MESH:D011507
MPZ,4359,Charcot-Marie-Tooth Disease,MESH:D002607
MPZ,4359,"Charcot-Marie-Tooth Disease, Dominant Intermediate D",MESH:C564333
MPZ,4359,"Charcot-Marie-Tooth disease, Type 2I",MESH:C535416
MPZ,4359,"Charcot-Marie-Tooth disease, Type 2J",MESH:C535417
MPZ,4359,Hereditary Sensory and Motor Neuropathy,MESH:D015417
MPZ,4359,Hyperalgesia,MESH:D006930
MPZ,4359,Nerve Degeneration,MESH:D009410
MPZL1,9019,Carcinoma,MESH:D002277
MPZL1,9019,"Mammary Neoplasms, Animal",MESH:D015674
MPZL1,9019,"Mammary Neoplasms, Experimental",MESH:D008325
MRAP,56246,Glucocorticoid Deficiency 2,MESH:C564577
MRAP2,112609,BODY MASS INDEX QUANTITATIVE TRAIT LOCUS 18,OMIM:615457
MRAS,22808,Carotid Artery Diseases,MESH:D002340
MRAS,22808,Coronary Artery Disease,MESH:D003324
MRAS,22808,Coronary Disease,MESH:D003327
MRAS,22808,Desbuquois syndrome,MESH:C535943
MRAS,22808,"Diabetes Mellitus, Type 2",MESH:D003924
MRC1,4360,"Dermatitis, Allergic Contact",MESH:D017449
MRC1,4360,Hyperinsulinism,MESH:D006946
MRC1,4360,Insulin Resistance,MESH:D007333
MRC1,4360,Obesity,MESH:D009765
MRC1,4360,"Rhinitis, Allergic",MESH:D065631
MRC2,9902,Carcinoma,MESH:D002277
MRC2,9902,"Mammary Neoplasms, Animal",MESH:D015674
MRC2,9902,"Mammary Neoplasms, Experimental",MESH:D008325
MRE11,4361,Ataxia Telangiectasia Like Disorder,MESH:C565779
MRE11A,17535,Adenocarcinoma of Lung,MESH:D000077192
MRE11A,17535,"Disease Models, Animal",MESH:D004195
MRE11A,17535,Prostatic Neoplasms,MESH:D011471
MRLC2,414399,Myocardial Ischemia,MESH:D017202
MRO,83876,"Carcinoma, Hepatocellular",MESH:D006528
MRO,83876,"Liver Cirrhosis, Experimental",MESH:D008106
MRPL12,6182,Adenocarcinoma of Lung,MESH:D000077192
MRPL12,6182,"Disease Models, Animal",MESH:D004195
MRPL13,28998,Breast Neoplasms,MESH:D001943
MRPL13,28998,"Carcinoma, Squamous Cell",MESH:D002294
MRPL13,28998,Disease Progression,MESH:D018450
MRPL13,28998,Mouth Neoplasms,MESH:D009062
MRPL13,28998,Stomach Neoplasms,MESH:D013274
MRPL19,9801,Breast Neoplasms,MESH:D001943
MRPL3,11222,COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 9,OMIM:614582
MRPL44,65080,COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 16,OMIM:615395
MRPL49,740,Melanoma,MESH:D008545
MRPL9,65005,Breast Neoplasms,MESH:D001943
MRPS11,64963,Disease Progression,MESH:D018450
MRPS11,64963,Stomach Neoplasms,MESH:D013274
MRPS16,51021,Combined Oxidative Phosphorylation Deficiency 2,MESH:C566468
MRPS18B,28973,Disease Progression,MESH:D018450
MRPS18B,28973,Stomach Neoplasms,MESH:D013274
MRPS22,56945,Breast Neoplasms,MESH:D001943
MRPS22,56945,Combined Oxidative Phosphorylation Deficiency 5,MESH:C567126
MRPS23,51649,Breast Neoplasms,MESH:D001943
MRPS28,28957,Breast Neoplasms,MESH:D001943
MRPS33,51650,Bipolar Disorder,MESH:D001714
MRPS5,64969,Adenocarcinoma of Lung,MESH:D000077192
MRPS5,64969,"Disease Models, Animal",MESH:D004195
MRPS6,64968,Coronary Artery Disease,MESH:D003324
MRPS7,51081,Breast Neoplasms,MESH:D001943
MRTFA,57591,Liver Cirrhosis,MESH:D008103
MRTFA,57591,Non-alcoholic Fatty Liver Disease,MESH:D065626
MRTFA,57591,Weight Gain,MESH:D015430
MRTFB,57496,"Child Development Disorders, Pervasive",MESH:D002659
MS4A1,931,Adenocarcinoma of Lung,MESH:D000077192
MS4A1,931,"Carcinoma, Non-Small-Cell Lung",MESH:D002289
MS4A1,931,"Carcinoma, Squamous Cell",MESH:D002294
MS4A1,931,Common Variable Immunodeficiency,MESH:D017074
MS4A1,931,Ovarian Cysts,MESH:D010048
MS4A2,2206,"Asthma, Aspirin-Induced",MESH:D055963
MS4A2,2206,Drug Hypersensitivity,MESH:D004342
MS4A2,2206,"Hypersensitivity, Immediate",MESH:D006969
MS4A4A,51338,Alzheimer Disease,MESH:D000544
MS4A4A,51338,"Arthritis, Juvenile",MESH:D001171
MS4A6A,64231,"Glomerulonephritis, IGA",MESH:D005922
MS4A6A,64231,"Heart Failure, Diastolic",MESH:D054144
MSGN1,343930,"Carcinoma, Renal Cell",MESH:D002292
MSH2,4436,Colorectal Neoplasms,MESH:D015179
MSH2,4436,"Colorectal Neoplasms, Hereditary Nonpolyposis",MESH:D003123
MSH2,4436,Lynch syndrome I (site-specific colonic cancer),MESH:C537261
MSH2,4436,Muir-Torre Syndrome,MESH:D055653
MSH2,4436,Ovarian Neoplasms,MESH:D010051
MSH3,4437,Adenocarcinoma of Lung,MESH:D000077192
MSH3,4437,Adenomatous Polyposis Coli,MESH:D011125
MSH3,4437,Endometrial Neoplasms,MESH:D016889
MSH3,4437,Microsatellite Instability,MESH:D053842
MSH3,4437,Prostatic Neoplasms,MESH:D011471
MSH4,4438,SPERMATOGENIC FAILURE 2,OMIM:108420
MSH5,4439,"Carcinoma, Hepatocellular",MESH:D006528
MSH5,4439,PREMATURE OVARIAN FAILURE 13,OMIM:617442
MSH6,2956,Adenocarcinoma of Lung,MESH:D000077192
MSH6,2956,"Colorectal Cancer, Hereditary Nonpolyposis, Type 5",MESH:C563456
MSH6,2956,"Colorectal Neoplasms, Hereditary Nonpolyposis",MESH:D003123
MSH6,2956,Endometrial Neoplasms,MESH:D016889
MSH6,2956,Genetic Predisposition to Disease,MESH:D020022
MSH6,2956,Microsatellite Instability,MESH:D053842
MSH6,2956,Thyroid Neoplasms,MESH:D013964
MSL3,10943,Craniofacial Abnormalities,MESH:D019465
MSL3,10943,Developmental Disabilities,MESH:D002658
MSL3,10943,Facies,MESH:D019066
MSL3,10943,"Gait Disorders, Neurologic",MESH:D020233
MSL3,10943,"Genetic Diseases, X-Linked",MESH:D040181
MSL3B,151507,Creutzfeldt-Jakob Syndrome,MESH:D007562
MSLN,10232,Adenocarcinoma,MESH:D000230
MSLN,10232,"Carcinoma, Endometrioid",MESH:D018269
MSLN,10232,"Carcinoma, Pancreatic Ductal",MESH:D021441
MSLN,10232,Cholangiocarcinoma,MESH:D018281
MSLN,10232,Disease Progression,MESH:D018450
MSLN,10232,Genetic Predisposition to Disease,MESH:D020022
MSLN,10232,Lymphatic Metastasis,MESH:D008207
MSLN,10232,Mesothelioma,MESH:D008654
MSLN,10232,"Mesothelioma, Malignant",MESH:D000086002
MSLN,10232,Neoplasms,MESH:D009369
MSLN,10232,"Neoplasms, Mesothelial",MESH:D018301
MSLN,10232,Ovarian Neoplasms,MESH:D010051
MSLN,10232,Pancreatic Neoplasms,MESH:D010190
MSLN,10232,Pleural Diseases,MESH:D010995
MSLN,10232,Stomach Neoplasms,MESH:D013274
MSMB,4477,"Prostate Cancer, Hereditary, 13",MESH:C567456
MSMB,4477,Prostatic Neoplasms,MESH:D011471
MSMO1,6307,"MICROCEPHALY, CONGENITAL CATARACT, AND PSORIASIFORM DERMATITIS",OMIM:616834
MSN,4478,"Arthritis, Juvenile",MESH:D001171
MSN,4478,IMMUNODEFICIENCY 50,OMIM:300988
MSN,4478,"Liver Cirrhosis, Experimental",MESH:D008106
MSN,4478,Myocardial Ischemia,MESH:D017202
MSN,4478,Osteoarthritis,MESH:D010003
MSR1,4481,Barrett Esophagus,MESH:D001471
MSR1,4481,"Kidney Failure, Chronic",MESH:D007676
MSR1,4481,Prostatic Neoplasms,MESH:D011471
MSRA,4482,Substance-Related Disorders,MESH:D019966
MSRB3,253827,"DEAFNESS, AUTOSOMAL RECESSIVE 74",OMIM:613718
MSRB3,253827,Hearing Loss,MESH:D034381
MST1,4485,Breast Neoplasms,MESH:D001943
MST1,4485,Chemical and Drug Induced Liver Injury,MESH:D056486
MST1,4485,"Cholangitis, Sclerosing",MESH:D015209
MST1,4485,"Colitis, Ulcerative",MESH:D003093
MST1,4485,Crohn Disease,MESH:D003424
MST1,4485,Neoplasm Metastasis,MESH:D009362
MST1R,4486,Chemical and Drug Induced Liver Injury,MESH:D056486
MST1R,4486,Nasopharyngeal Carcinoma,MESH:D000077274
MST1R,4486,Osteosarcoma,MESH:D012516
MSTN,2660,Heart Failure,MESH:D006333
MSTN,2660,MUSCLE HYPERTROPHY,OMIM:614160
MSTN,2660,Myostatin-related muscle hypertrophy,MESH:C536106
MSX1,4487,Anodontia,MESH:D000848
MSX1,4487,Cleft Palate,MESH:D002972
MSX1,4487,Craniofacial Abnormalities,MESH:D019465
MSX1,4487,Nonsyndromic Deafness,MESH:C580334
MSX1,4487,Orofacial Cleft 5,MESH:C563843
MSX1,4487,Stomach Neoplasms,MESH:D013274
MSX1,4487,Tooth Abnormalities,MESH:D014071
MSX1,4487,Witkop syndrome,MESH:C536736
MSX1,4487,Wolf-Hirschhorn Syndrome,MESH:D054877
MSX2,4488,Craniofacial Abnormalities,MESH:D019465
MSX2,4488,"Craniosynostosis, Type 2",MESH:C565753
MSX2,4488,Desbuquois syndrome,MESH:C535943
MSX2,4488,Female Urogenital Diseases,MESH:D052776
MSX2,4488,Parietal Foramina,MESH:C566826
MSX2,4488,Parietal Foramina With Cleidocranial Dysplasia,MESH:C566825
MT1,17748,Acute Lung Injury,MESH:D055371
MT1,17748,Amyotrophic lateral sclerosis 1,MESH:C531617
MT1,17748,"Carcinoma, Squamous Cell",MESH:D002294
MT1,17748,"Cardiac Output, Low",MESH:D002303
MT1,17748,Cognition Disorders,MESH:D003072
MT1,17748,Esophageal Squamous Cell Carcinoma,MESH:D000077277
MT1,17748,Learning Disabilities,MESH:D007859
MT1,17748,Listeriosis,MESH:D008088
MT1,17748,Movement Disorders,MESH:D009069
MT1,17748,Muscular Atrophy,MESH:D009133
MT1,17748,Nerve Degeneration,MESH:D009410
MT1,17748,Prenatal Injuries,MESH:D049188
MT1,17748,Respiratory Hypersensitivity,MESH:D012130
MT1,17748,Sepsis,MESH:D018805
MT1,17748,Tongue Neoplasms,MESH:D014062
MT1,17748,Weight Loss,MESH:D015431
MT1A,4489,Arsenic Poisoning,MESH:D020261
MT1A,4489,"Carcinoma, Hepatocellular",MESH:D006528
MT1A,4489,"Carcinoma, Squamous Cell",MESH:D002294
MT1A,4489,"Hepatitis, Chronic",MESH:D006521
MT1A,4489,"Liver Cirrhosis, Experimental",MESH:D008106
MT1A,4489,Lymphatic Metastasis,MESH:D008207
MT1A,4489,Mouth Neoplasms,MESH:D009062
MT1A,4489,Urinary Bladder Neoplasms,MESH:D001749
MT1E,4493,"Carcinoma, Hepatocellular",MESH:D006528
MT1F,4494,"Carcinoma, Hepatocellular",MESH:D006528
MT1G,4495,Esophageal Neoplasms,MESH:D004938
MT2,17750,Acute Lung Injury,MESH:D055371
MT2,17750,"Cardiac Output, Low",MESH:D002303
MT2,17750,Cognition Disorders,MESH:D003072
MT2,17750,Learning Disabilities,MESH:D007859
MT2,17750,Listeriosis,MESH:D008088
MT2,17750,Lung Injury,MESH:D055370
MT2,17750,Movement Disorders,MESH:D009069
MT2,17750,Nerve Degeneration,MESH:D009410
MT2,17750,Pulmonary Fibrosis,MESH:D011658
MT2,17750,Respiratory Hypersensitivity,MESH:D012130
MT2,17750,Sepsis,MESH:D018805
MT2A,4502,"Carcinoma, Hepatocellular",MESH:D006528
MT2A,4502,Cardiomegaly,MESH:D006332
MT2A,4502,Diabetes Mellitus,MESH:D003920
MT2A,4502,Genetic Predisposition to Disease,MESH:D020022
MT2A,4502,Heart Diseases,MESH:D006331
MT2A,4502,"Liver Cirrhosis, Experimental",MESH:D008106
MT2A,4502,Neoplasm Invasiveness,MESH:D009361
MT2A,4502,Prostatic Intraepithelial Neoplasia,MESH:D019048
MT2A,4502,Prostatic Neoplasms,MESH:D011471
MT2A,4502,"Renal Insufficiency, Chronic",MESH:D051436
MT2A,4502,Respiratory Distress Syndrome,MESH:D012128
MT2A,4502,Stomach Neoplasms,MESH:D013274
MT2A,4502,Urinary Bladder Neoplasms,MESH:D001749
MT3,4504,Breast Neoplasms,MESH:D001943
MT3,4504,"Carcinoma, Non-Small-Cell Lung",MESH:D002289
MT3,4504,Neoplasm Invasiveness,MESH:D009361
MT3,4504,Respiratory Distress Syndrome,MESH:D012128
MT3,4504,Seizures,MESH:D012640
MT3,4504,Urinary Bladder Neoplasms,MESH:D001749
MT4,84560,Kidney Diseases,MESH:D007674
MT4,84560,Lead Poisoning,MESH:D007855
MTA1,9112,Endometriosis,MESH:D004715
MTA1,9112,Parkinson Disease,MESH:D010300
MTA2,9219,Endometriosis,MESH:D004715
MTAP,4507,Desbuquois syndrome,MESH:C535943
MTAP,4507,Diaphyseal medullary stenosis with malignant fibrous histiocytoma,MESH:C536169
MTAP,4507,Melanoma,MESH:D008545
MTAP,4507,Nevus,MESH:D009506
MTAP,4507,Prostatic Neoplasms,MESH:D011471
MTARC1,64757,Amphetamine-Related Disorders,MESH:D019969
MTARC2,54996,Amphetamine-Related Disorders,MESH:D019969
MTARC2,54996,"Leukemia, Promyelocytic, Acute",MESH:D015473
MTBP,27085,"Carcinoma, Hepatocellular",MESH:D006528
MTCH2,23788,Obesity,MESH:D009765
MTCL1,23255,"Pulmonary Disease, Chronic Obstructive",MESH:D029424
MTDH,92140,Breast Neoplasms,MESH:D001943
MTDH,92140,Colorectal Neoplasms,MESH:D015179
MTDH,92140,Neoplasm Invasiveness,MESH:D009361
MTDH,92140,Neoplasm Metastasis,MESH:D009362
MTF1,4520,Autistic Disorder,MESH:D001321
MTFMT,123263,COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 15,OMIM:614947
MTH,38058,Organophosphate Poisoning,MESH:D062025
MTHFD1,4522,Abruptio Placentae,MESH:D000037
MTHFD1,4522,"Neural tube defect, folate-sensitive",MESH:C536409
MTHFD1,4522,Neural Tube Defects,MESH:D009436
MTHFD2,10797,Heart Failure,MESH:D006333
MTHFD2,10797,Hodgkin Disease,MESH:D006689
MTHFR,4524,Acute Kidney Injury,MESH:D058186
MTHFR,4524,Alopecia,MESH:D000505
MTHFR,4524,Alzheimer Disease,MESH:D000544
MTHFR,4524,Anemia,MESH:D000740
MTHFR,4524,Arsenic Poisoning,MESH:D020261
MTHFR,4524,"Arthritis, Rheumatoid",MESH:D001172
MTHFR,4524,Autism Spectrum Disorder,MESH:D000067877
MTHFR,4524,Autistic Disorder,MESH:D001321
MTHFR,4524,Bipolar Disorder,MESH:D001714
MTHFR,4524,"Blood Coagulation Disorders, Inherited",MESH:D025861
MTHFR,4524,Brain Ischemia,MESH:D002545
MTHFR,4524,Breast Neoplasms,MESH:D001943
MTHFR,4524,Cardiovascular Diseases,MESH:D002318
MTHFR,4524,Chemical and Drug Induced Liver Injury,MESH:D056486
MTHFR,4524,Cleft Lip,MESH:D002971
MTHFR,4524,Clubfoot,MESH:D003025
MTHFR,4524,Colonic Neoplasms,MESH:D003110
MTHFR,4524,Colorectal Neoplasms,MESH:D015179
